id,latitude,longitude,nome,tipo,dist_origem_km,dist_concorrente_km,score_janela,score_dist_concorrente,score_potencial
4025902886,-16.6912738,-49.2721523,Life Box,restaurant,175.55894135008177,0.6969923867496217,0.36824402250287724,0.0010834507512939614,0.2637901151345795
6352354343,-16.6693237,-49.2853479,Grande Hotel,hotel,175.33001713369515,2.1254379537186394,0.3671118552606091,0.003303920374975903,0.2637769556763232
2297144210,-16.7153854,-49.2519993,BR,fuel,175.37570848124687,1.6076681316450143,0.36733782631675016,0.00249906495131899,0.2636710816829108
10111653929,-16.7046633,-49.2604731,Posto Ricardo Paranhos,fuel,175.40663499357368,1.2835121075059621,0.36749077642716954,0.0019951755336343135,0.263611684923857
2297144203,-16.7131732,-49.2532726,BR,fuel,175.34015537443346,1.6812118997484553,0.36716199492795987,0.0026133862155386027,0.2635998792289025
10109962531,-16.6741379,-49.281962,Superposto Campinas,fuel,175.33310158835323,1.4804748258576692,0.36712710973468465,0.0023013473214930475,0.2634853364447237
2580689924,-16.7103328,-49.255038,Sem nome,hotel,175.3064092628442,1.5528580232232319,0.3669951002118903,0.0024138645183199763,0.26343988589009515
2547381672,-16.6925677,-49.2701374,Sem nome,fuel,175.46608178943464,0.5206844187531227,0.3677847764066996,0.0008093860641949637,0.2634323480707433
10109987884,-16.6831125,-49.2771499,Posto Italia,fuel,175.4765398833791,0.36991327240052874,0.3678364979395604,0.0005750174901694192,0.2633930704182521
2293204576,-16.7151513,-49.2508645,Raruz 21,restaurant,175.26280455021194,1.7100560568356369,0.3667794488141046,0.0026582234680834777,0.26338380273635287
8011421957,-16.6880185,-49.2735648,Pimenta's Restaurante,restaurant,175.4745895314154,0.3051063627249858,0.3678268522819753,0.00047427737261311365,0.26335706098843414
8011421958,-16.687817,-49.2737339,Caranha na Brasa,restaurant,175.47652786127304,0.27732649970465517,0.3678364384830517,0.0004310945286790771,0.2633498578558997
9936265817,-16.6987368,-49.2652557,Cão Véio,restaurant,175.4378166513814,0.5014607135786399,0.36764498838467563,0.0007795034740693001,0.2633395104804912
10111320258,-16.7116406,-49.2530756,Posto Circular,fuel,175.22285573790228,1.723240226181077,0.3665818780311686,0.002678717806980231,0.26327140856826026
2547381653,-16.6919773,-49.2696315,Posto Alencar,fuel,175.38423500225383,0.5842232098729399,0.3673799950655482,0.0009081549349657225,0.26321910992728365
6255528295,-16.7039461,-49.2593085,Bapi,restaurant,175.25937212488788,1.3345237251518873,0.3667624734168541,0.002074471343049018,0.26319849186049216
4025902885,-16.6907497,-49.2698188,Pitigliano,restaurant,175.32204459158697,0.7208116983748353,0.3670724262689762,0.0011204770539713724,0.2630982652850421
2293204585,-16.711727,-49.2519204,Posto Pison,fuel,175.12906211093656,1.8430200228930134,0.36611801241808395,0.0028649113913070054,0.2630489472757075
8164980745,-16.6905546,-49.2697205,Degustatti,restaurant,175.30100675618937,0.742388279405969,0.36696838158352807,0.0011540171088886932,0.26304590049024845
7113039588,-16.6823925,-49.2757382,Pamonha Oeste,restaurant,175.30734609867136,0.36350772985270935,0.3669997334256744,0.0005650602940539135,0.26288802455108584
2547381625,-16.68726,-49.2721864,Ipiranga,fuel,175.30593158537155,0.3350413744916238,0.36699273781093755,0.0005208103213298238,0.2628705521904265
10111266700,-16.7098322,-49.2527025,Carne de Sol 1008 Bar e Restaurante,restaurant,175.07244489877237,1.8072196976258306,0.36583800642320663,0.0028092610139934422,0.26286424856558704
2580689917,-16.7079397,-49.2542911,Hotel Maione,hotel,175.08580841616228,1.6724265633404884,0.3659040970136612,0.002599729711518565,0.2628410435291173
3654296220,-16.7078654,-49.2542903,Restaurante Deck Maione,restaurant,175.08089303387746,1.6642236130649086,0.3658797875068124,0.0025869785067595716,0.2628226324635803
10116627670,-16.6907636,-49.2687284,Celson & Cia Bar e Restaurante,restaurant,175.22791597029857,0.726456099984113,0.36660690390849937,0.0011292510826127692,0.26282158407734846
10114207345,-16.6180421,-49.3131892,Posto Alto Vale,fuel,174.70210030681054,3.8879782625452766,0.36400643079530437,0.006043728812037209,0.2627356435282588
2547381626,-16.6872798,-49.2715351,BR,fuel,175.2503288745559,0.39485422515930985,0.3667177491323239,0.0006137873455052935,0.26273345209051097
10111336337,-16.6951477,-49.2655331,Arabic Cozinha Árabe,restaurant,175.23092991987164,0.5000364834694927,0.36662180969273817,0.0007772895572301693,0.26272493909027694
10110169938,-16.7000724,-49.2604543,Boteco Goiânia Bar e Restaurante,restaurant,175.1076578121519,1.025025072945236,0.3660121553518888,0.0015933663071367346,0.26260396951073933
3109731502,-16.7293134,-49.2341158,Rede Z+Z,fuel,174.76912680900006,3.0135690366232764,0.3643379169584573,0.004684489671446875,0.26252676348397347
3367362639,-16.7291631,-49.2340002,Bom Apetite,restaurant,174.74924112550048,3.0238237359299998,0.36423957035361265,0.004700430249678978,0.26247253769453627
2546424143,-16.6634379,-49.2839613,Auto Posto Leste Oeste,fuel,174.8410808375278,2.392233336670653,0.36469377268807035,0.003718644643987119,0.2624505234135034
10110179461,-16.6999953,-49.2598669,Peixinho Bar e Restaurante,restaurant,175.05177954026087,1.0268725791531645,0.36573580385885696,0.0015962381921487577,0.2624390201804238
2594280378,-16.7226313,-49.2401289,BR,fuel,174.83668113644828,2.381476668835105,0.3646720135333743,0.0037019237728995683,0.26243245165935947
6609245570,-16.7096397,-49.2509993,Kurama,restaurant,174.91314797595518,1.8522258302936339,0.3650501878138239,0.0028792215030587036,0.262412545546677
10111633255,-16.6963369,-49.2627047,Carne de Sol Caicó,restaurant,175.06175172267672,0.6089898091310897,0.36578512226843085,0.000946653763766959,0.26227373589765357
10111655892,-16.6987776,-49.2601405,Ad'oro Restaurante,restaurant,174.99677055874375,0.8883901381617959,0.3654637515269227,0.001380971988980002,0.26221120892031263
10110104820,-16.6977782,-49.2608459,Bar e Restaurante Picanha na Tábua,restaurant,174.9933929629722,0.7666640054214816,0.3654470472946202,0.0011917528920761813,0.26214442065185994
10111645536,-16.6991373,-49.2593949,Thiosti Restaurante e Choperia,restaurant,174.95540082698082,0.94553935545334,0.36525915344698734,0.0014698084864619007,0.26211510102159596
10111354556,-16.692452,-49.2651655,Athenas Plaza Hotel,hotel,175.02587400827812,0.40121629315177976,0.36560768550088096,0.0006236769619161266,0.2620703807965684
2546423976,-16.6445744,-49.2951973,Sem nome,fuel,174.67766546398317,2.4296058040519166,0.36388558587528774,0.0037767388622766,0.26198303959132063
3367362638,-16.7290104,-49.2313378,Restaurante Sabor e Arte,restaurant,174.51257279653188,3.3038821040202766,0.3630691038404149,0.00513577137403271,0.2619008601239238
2547381558,-16.6911217,-49.2654232,Plaza Inn Hotel,hotel,174.9630042810636,0.3921511981663204,0.3652967570774659,0.0006095855827859335,0.26187959632878033
10111649483,-16.6975521,-49.2598803,Tróia Restaurante e Bar,restaurant,174.89505964782558,0.7618816769443526,0.3649607302068526,0.0011843189265408572,0.2618504002095388
4741772821,-16.6872766,-49.2669958,Izu Japanese Food,restaurant,174.8540623972829,0.6916166100487481,0.36475797426945056,0.0010750942908561195,0.2616959792563922
4741778027,-16.6880816,-49.2665034,La Place,restaurant,174.86255279851267,0.5979716110870754,0.3647999643843357,0.0009295263529434871,0.2616775029439495
10111310796,-16.6880441,-49.2664811,Nobile Suites Sun Square,hotel,174.85821265034383,0.5981928415118059,0.36477849975442056,0.0009298702480482832,0.26166472733453183
4743348673,-16.6874861,-49.2666359,Fábrica di Pizza,restaurant,174.83605931357155,0.646925831843242,0.3646689382471393,0.0010056240094826429,0.2616217165585934
2546423959,-16.6437435,-49.2944652,Auto Posto Alem,fuel,174.56181774712869,2.3094253470897037,0.36331264959015186,0.003589922465337481,0.26158323290115737
10111602275,-16.6964044,-49.2597144,Samauma Restaurante,restaurant,174.80659946022766,0.6452593950104796,0.3645232416430646,0.0010030335906017994,0.2615335214704843
2547381622,-16.685992,-49.2669174,Shell,fuel,174.7652414754939,0.7783110857732002,0.3643187016592181,0.0012098578788699377,0.2614728447666569
